Parameter ID (tdsUSEPAParameterCodes.txt),S Adt,S Avg Annual Precip,S EMC Value,Site ID,T Data Qualifier,T EMC Qual,T Parameter Name,T Pcode,NonDetectFlag
304,112000,,18.7,158,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,112000,,17.6,158,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,1800,,165,157,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,1800,,40.1,157,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,1800,,25.3,157,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,1800,,7.7,157,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,1800,,6.8,157,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,1800,,6.5,157,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,1800,,6.2,157,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,1800,,5.1,157,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,1800,,5,157,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,1800,,4.7,157,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,1800,,4.6,157,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,1800,,4.1,157,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,1800,,3.8,157,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,1500,,57.2,156,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,1500,,49.9,156,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,1500,,41.8,156,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,1500,,28.1,156,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,1500,,26.4,156,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,1500,,20.7,156,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,1500,,17.3,156,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,1500,,15.5,156,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,1500,,14.5,156,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,1500,,11.6,156,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,1500,,9.6,156,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,1500,,8,156,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,1500,,7.7,156,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,1500,,5.8,156,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,400,,18,155,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,400,,4.9,155,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,400,,4.6,155,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,400,,4.5,155,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,400,,4.1,155,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,400,,2.4,155,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,400,,0.99,155,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,400,,0.92,155,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,25500,,174,154,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,25500,,105,154,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,25500,,104,154,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,25500,,65.1,154,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,25500,,42.9,154,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,25500,,41.2,154,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,25500,,33.9,154,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,25500,,30.1,154,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,25500,,24.2,154,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,25500,,19.2,154,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,25500,,17.8,154,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,25500,,16.9,154,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,25500,,13.2,154,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,25500,,12.2,154,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,1400,,13.1,153,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,1400,,9.2,153,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,1400,,7.2,153,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,1400,,5.9,153,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,1400,,5.4,153,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,1400,,4.6,153,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,1400,,4.4,153,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,1400,,4.1,153,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,1400,,3.4,153,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,1400,,3.3,153,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,1400,,2.7,153,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,1400,,2.4,153,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,87168,,37.2,141,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,87168,,27,141,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,87168,,22.6,141,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,87168,,22.1,141,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,87168,,20.6,141,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,87168,,18.6,141,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,16500,,26.1,140,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,16500,,20.2,140,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,16500,,18.5,140,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,16500,,18,140,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,16500,,17,140,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,16500,,16.6,140,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,16500,,14,140,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,16500,,10.9,140,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,16500,,9.43,140,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,78500,,36.1,139,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,78500,,30.7,139,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,78500,,28.1,139,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,78500,,27.4,139,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,78500,,26.4,139,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,78500,,24.2,139,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,78500,,22.4,139,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,78500,,22.3,139,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,78500,,21.2,139,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,78500,,17.8,139,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,78500,,16,139,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,78500,,12.4,139,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,78500,,11.4,139,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,78500,,10.7,139,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,126000,,61,138,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,126000,,47.4,138,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,126000,,44.3,138,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,126000,,41.4,138,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,126000,,36.2,138,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,126000,,35.4,138,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,126000,,34.6,138,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,126000,,31.6,138,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,126000,,25.9,138,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,126000,,21.8,138,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,126000,,20.7,138,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,126000,,19.6,138,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,126000,,62.3,137,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,126000,,51.8,137,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,126000,,51.4,137,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,126000,,40.1,137,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,126000,,38.6,137,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,126000,,37.4,137,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,126000,,37.1,137,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,126000,,34.6,137,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,126000,,34.2,137,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,126000,,30.1,137,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,126000,,26.2,137,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,126000,,22.4,137,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,126000,,21.7,137,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,47000,32,440,136,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,47000,32,331,136,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,47000,32,277,136,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,47000,32,127,136,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,47000,32,126,136,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,47000,32,79,136,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,47000,32,48,136,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,47000,32,46,136,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,47000,32,44,136,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,47000,32,41,136,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,47000,32,36,136,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,47000,32,34,136,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,47000,32,32,136,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,47000,32,29,136,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,47000,32,16,136,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,47000,32,15,136,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,47000,32,280,135,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,47000,32,198,135,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,47000,32,102,135,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,47000,32,99,135,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,47000,32,77,135,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,47000,32,64,135,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,47000,32,56,135,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,47000,32,55,135,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,47000,32,51,135,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,47000,32,41,135,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,47000,32,36,135,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,47000,32,35,135,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,47000,32,29,135,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,47000,32,27,135,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,47000,32,26,135,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,47000,32,25,135,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,47000,32,21,135,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,8458,,44.6,131,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,8458,,29.2,131,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,8458,,24.5,131,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,8458,,22.2,131,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,8458,,21.7,131,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,8458,,16.9,131,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,8458,,14.7,131,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,8458,,13.9,131,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,8458,,13.2,131,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,8458,,10.8,131,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,8458,,9.2,131,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,8458,,7.2,131,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,8130,,33.7,130,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,8130,,29.5,130,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,8130,,26.4,130,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,8130,,23.9,130,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,8130,,23.8,130,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,8130,,20.5,130,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,8130,,19.8,130,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,8130,,17,130,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,8130,,15.7,130,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
304,8130,,11.6,130,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042,FALSE
