NonDetectFlag,Parameter ID (tdsUSEPAParameterCodes.txt),S Adt,S Avg Annual Precip,S EMC Value,Site ID,State ID,T Data Qualifier,T EMC Qual,T Parameter Name,T Pcode
FALSE,290,12500,,0.2,50,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,2250,,0.7,49,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,2250,,0.2,49,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,15000,,2.9,48,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,15000,,1.6,48,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,15000,,1,48,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,15000,,0.7,48,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,15000,,0.6,48,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,15000,,0.5,48,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,15000,,0.4,48,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,15000,,0.3,48,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,15000,,0.2,48,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,55000,,1.1,47,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,55000,,0.9,47,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,55000,,0.8,47,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,55000,,0.7,47,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,55000,,0.6,47,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,55000,,0.5,47,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,55000,,0.4,47,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,55000,,0.3,47,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,55000,,0.2,47,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,14200,,1.5,46,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,14200,,1.1,46,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,14200,,0.8,46,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,14200,,0.6,46,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,14200,,0.4,46,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,14200,,0.3,46,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,14200,,0.2,46,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,7200,,18,45,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,7200,,3.19,45,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,7200,,1.36,45,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,7200,,0.9,45,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,7200,,0.6,45,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,7200,,0.5,45,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,7200,,0.4,45,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,7200,,0.3,45,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,7200,,0.24,45,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,7200,,0.21,45,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,212000,,4,44,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,212000,,1.2,44,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,212000,,0.9,44,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,212000,,0.89,44,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,212000,,0.87,44,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,212000,,0.8,44,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,212000,,0.77,44,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,212000,,0.7,44,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,212000,,0.69,44,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,212000,,0.66,44,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,212000,,0.6,44,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,212000,,0.55,44,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,212000,,0.5,44,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,212000,,0.49,44,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,212000,,0.34,44,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,2100,,0.2,43,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,4950,,0.2,42,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,63000,,1.7,41,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,63000,,1.6,41,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,63000,,1.1,41,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,63000,,0.9,41,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,63000,,0.8,41,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,63000,,0.7,41,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,63000,,0.4,41,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,63000,,0.3,41,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,18300,,3.5,40,6,"Median runoff coefficient is very low, indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,18300,,1.8,40,6,"Median runoff coefficient is very low, indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,18300,,0.9,40,6,"Median runoff coefficient is very low, indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,18300,,0.3,40,6,"Median runoff coefficient is very low, indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,5800,,1.1,39,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,5800,,0.7,39,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,5800,,0.3,39,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,5800,,0.2,39,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,170000,44,2.7,38,22,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,170000,44,2.1,38,22,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,170000,44,1.7,38,22,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,170000,44,1,38,22,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,170000,44,2.9,37,22,"Median runoff coefficient exceeds 1. Site is in a low spot and receives intermittent bypass flows from adjacent highway areas, Rv biased high",,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,170000,44,2,37,22,"Median runoff coefficient exceeds 1. Site is in a low spot and receives intermittent bypass flows from adjacent highway areas, Rv biased high",,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,170000,44,1.9,37,22,"Median runoff coefficient exceeds 1. Site is in a low spot and receives intermittent bypass flows from adjacent highway areas, Rv biased high",,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,170000,44,0.3,37,22,"Median runoff coefficient exceeds 1. Site is in a low spot and receives intermittent bypass flows from adjacent highway areas, Rv biased high",,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,170000,44,2.9,36,22,"Median runoff coefficient exceeds 1. Site is in a low spot and receives intermittent bypass flows from adjacent highway areas, Rv biased high",,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,170000,44,2.7,36,22,"Median runoff coefficient exceeds 1. Site is in a low spot and receives intermittent bypass flows from adjacent highway areas, Rv biased high",,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,170000,44,1.7,36,22,"Median runoff coefficient exceeds 1. Site is in a low spot and receives intermittent bypass flows from adjacent highway areas, Rv biased high",,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,170000,44,1.1,36,22,"Median runoff coefficient exceeds 1. Site is in a low spot and receives intermittent bypass flows from adjacent highway areas, Rv biased high",,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,170000,44,3.5,35,22,"Median runoff coefficient exceeds 1. Site is in a low spot and receives intermittent bypass flows from adjacent highway areas, Rv biased high",,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,170000,44,3.3,35,22,"Median runoff coefficient exceeds 1. Site is in a low spot and receives intermittent bypass flows from adjacent highway areas, Rv biased high",,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,170000,44,2,35,22,"Median runoff coefficient exceeds 1. Site is in a low spot and receives intermittent bypass flows from adjacent highway areas, Rv biased high",,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,170000,44,1.9,35,22,"Median runoff coefficient exceeds 1. Site is in a low spot and receives intermittent bypass flows from adjacent highway areas, Rv biased high",,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,116000,28,60,24,50,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,116000,28,40,24,50,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,116000,28,30,24,50,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,116000,28,20,24,50,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,116000,28,10,24,50,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,116000,28,5,24,50,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,53000,60,400,23,50,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,53000,60,120,23,50,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,53000,60,80,23,50,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,53000,60,70,23,50,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,53000,60,60,23,50,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,53000,60,50,23,50,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,53000,60,40,23,50,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,53000,60,30,23,50,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,53000,60,20,23,50,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,53000,60,10,23,50,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,85000,28,90,22,50,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,85000,28,80,22,50,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,85000,28,70,22,50,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,85000,28,60,22,50,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,85000,28,50,22,50,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,85000,28,40,22,50,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,85000,28,30,22,50,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,85000,28,20,22,50,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,85000,28,10,22,50,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,88000,45,60,13,43,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,88000,45,50,13,43,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,88000,45,40,13,43,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,88000,45,30,13,43,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,88000,45,20,13,43,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,88000,45,10,13,43,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,56000,38,30,12,39,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,56000,38,20,12,39,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,56000,38,10,12,39,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,56000,38,6,12,39,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,56000,38,5,12,39,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,24000,38,70,11,39,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,24000,38,60,11,39,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,24000,38,40,11,39,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,24000,38,30,11,39,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,24000,38,20,11,39,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,24000,38,10,11,39,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,26000,44,4,10,34,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,26000,44,3,10,34,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,26000,44,2,10,34,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,26000,44,1,10,34,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,140000,60,3,7,10,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,140000,60,2,7,10,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,140000,60,1,7,10,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,20000,62,3,6,10,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,20000,62,2,6,10,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,20000,62,1,6,10,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,149000,15,80,5,7,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,149000,15,50,5,7,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,149000,15,40,5,7,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,149000,15,30,5,7,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,149000,15,20,5,7,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,149000,15,10,5,7,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,86000,16,40,3,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,86000,16,30,3,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,86000,16,20,3,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,86000,16,10,3,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,86000,16,5,3,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,200000,13,20,2,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
FALSE,290,200000,13,10,2,6,,,"Cadmium, water, unfiltered, micrograms per liter",p01027
